date,open,high,low,close,volume,oi
05/02/2008,1993.20,1996.52,1965.84,1981.87,22795100,0
05/05/2008,1979.58,1992.69,1967.82,1975.82,20851100,0
05/06/2008,1966.25,1996.80,1957.63,1990.61,20972600,0
05/07/2008,1988.44,2000.72,1946.28,1951.42,22388100,0
05/08/2008,1962.55,1979.12,1954.36,1966.86,20317700,0
05/09/2008,1948.13,1969.36,1947.60,1960.29,17115100,0
05/12/2008,1966.12,1998.86,1959.48,1997.02,17693300,0
05/13/2008,1999.46,2004.53,1981.99,2000.61,18952500,0
05/14/2008,2011.58,2028.67,1993.91,1997.30,21292700,0
05/15/2008,1996.61,2032.36,1991.20,2031.34,21763200,0
05/16/2008,2033.95,2035.81,2009.89,2031.27,22860900,0
05/19/2008,2032.29,2050.79,2005.34,2016.60,22695900,0
05/20/2008,2002.53,2010.18,1987.50,2000.67,19910100,0
05/21/2008,2002.89,2015.23,1952.77,1956.80,21664500,0
05/22/2008,1960.90,1978.05,1955.64,1964.92,19320800,0
05/23/2008,1962.02,1964.68,1943.85,1958.96,17340700,0
05/27/2008,1962.67,1995.45,1962.67,1995.44,17427100,0
05/28/2008,2004.10,2004.66,1981.25,2000.07,17927500,0
05/29/2008,2002.56,2030.24,2001.78,2019.02,19561000,0
05/30/2008,2026.92,2040.97,2022.16,2032.57,21533500,0
06/02/2008,2028.33,2028.33,1989.33,2006.84,19727600,0
06/03/2008,2016.72,2027.20,1977.87,1996.79,21480400,0
06/04/2008,1988.94,2035.09,1988.94,2012.50,21535100,0
06/05/2008,2027.41,2055.82,2020.59,2055.11,22547600,0
06/06/2008,2037.16,2039.50,1990.39,1990.39,21922400,0
06/09/2008,1995.69,1997.94,1948.27,1979.71,20846300,0
06/10/2008,1957.78,1988.00,1957.05,1972.54,20811300,0
06/11/2008,1967.80,1970.31,1924.33,1924.33,20658100,0
06/12/2008,1940.69,1954.23,1909.89,1924.26,22766400,0
06/13/2008,1938.89,1968.12,1928.71,1966.01,21060500,0
06/16/2008,1952.88,1991.72,1952.88,1984.76,18717200,0
06/17/2008,1990.33,1993.12,1969.73,1972.82,17980500,0
06/18/2008,1962.01,1968.09,1943.92,1951.10,20307000,0
06/19/2008,1944.14,1991.25,1935.85,1982.69,22945400,0
06/20/2008,1965.70,1965.70,1920.32,1928.39,25703200,0
06/23/2008,1936.05,1940.68,1910.88,1913.31,19162300,0
06/24/2008,1904.90,1926.10,1888.01,1903.74,21959200,0
06/25/2008,1913.79,1951.49,1910.21,1933.86,21539700,0
06/26/2008,1896.78,1898.78,1855.39,1855.39,23008400,0
06/27/2008,1849.21,1865.60,1829.30,1855.72,34035400,0
06/30/2008,1851.77,1863.32,1837.09,1837.09,20964000,0
07/01/2008,1818.52,1864.07,1817.08,1862.71,26538900,0
07/02/2008,1872.51,1874.83,1815.84,1816.15,23763000,0
07/03/2008,1823.79,1832.21,1801.66,1816.35,14236700,0
07/07/2008,1828.71,1848.29,1799.49,1826.93,23639900,0
07/08/2008,1826.40,1871.28,1821.96,1871.28,24623800,0
07/09/2008,1865.48,1871.27,1818.92,1819.18,22855600,0
07/10/2008,1823.63,1846.53,1805.28,1839.57,23008800,0
07/11/2008,1816.45,1839.77,1784.39,1810.88,23401800,0
07/14/2008,1836.30,1837.04,1792.54,1798.03,19979900,0
07/15/2008,1784.59,1826.11,1761.08,1798.35,27984100,0
07/16/2008,1799.27,1844.54,1786.06,1843.87,24250200,0
07/17/2008,1851.88,1862.99,1829.70,1853.47,25706700,0
07/18/2008,1825.06,1834.72,1816.76,1823.23,22258000,0
07/21/2008,1831.25,1837.53,1809.80,1819.76,18594100,0
07/22/2008,1789.54,1821.83,1784.26,1821.62,25103100,0
07/23/2008,1825.71,1865.19,1819.08,1845.56,27301800,0
07/24/2008,1851.01,1854.97,1816.84,1816.98,24999200,0
07/25/2008,1832.40,1849.19,1820.90,1846.55,20451300,0
07/28/2008,1841.57,1850.46,1798.31,1802.99,19312300,0
07/29/2008,1812.15,1851.31,1812.15,1845.55,22740900,0
07/30/2008,1849.45,1862.97,1825.64,1852.80,22809400,0
07/31/2008,1836.49,1874.54,1832.70,1849.15,19312300,0
08/01/2008,1851.12,1851.12,1806.40,1826.56,23121400,0
08/04/2008,1823.51,1825.68,1802.09,1804.84,20102000,0
08/05/2008,1827.13,1869.76,1823.97,1869.76,23247300,0
08/06/2008,1867.21,1902.87,1853.41,1895.21,22287100,0
08/07/2008,1881.17,1904.13,1873.01,1880.09,21891200,0
08/08/2008,1878.63,1928.52,1877.13,1926.23,21896300,0
08/11/2008,1922.12,1962.54,1917.85,1941.23,22722400,0
08/12/2008,1937.87,1957.40,1932.47,1941.07,20526100,0
08/13/2008,1936.18,1955.54,1920.77,1942.02,19954900,0
08/14/2008,1930.40,1969.37,1930.38,1964.38,18358300,0
08/15/2008,1970.66,1973.56,1950.11,1957.56,17421800,0
08/18/2008,1959.05,1963.51,1920.99,1932.70,16326100,0
08/19/2008,1918.75,1933.13,1900.41,1908.68,17162800,0
08/20/2008,1918.57,1932.42,1900.02,1913.02,17464700,0
08/21/2008,1900.42,1913.39,1886.24,1906.74,15624300,0
08/22/2008,1919.62,1937.76,1915.36,1931.47,13659100,0
08/25/2008,1916.99,1918.80,1885.69,1889.72,23669200,0
08/26/2008,1889.55,1901.09,1874.81,1886.32,12569800,0
08/27/2008,1886.76,1913.53,1881.54,1900.30,15407000,0
08/28/2008,1907.17,1921.19,1904.20,1915.12,15826800,0
08/29/2008,1897.56,1899.56,1866.81,1872.54,15590300,0
09/02/2008,1904.75,1912.72,1843.07,1850.14,20105800,0
09/03/2008,1849.27,1854.42,1820.48,1833.09,20621400,0
09/04/2008,1819.43,1824.61,1774.78,1774.78,23323200,0
09/05/2008,1757.74,1778.88,1740.44,1768.23,22610300,0
09/08/2008,1794.08,1796.82,1734.93,1762.95,25663000,0
09/09/2008,1763.14,1779.32,1721.55,1721.55,25905900,0
09/10/2008,1743.25,1754.21,1725.76,1738.07,22503600,0
09/11/2008,1713.90,1774.41,1713.86,1773.65,22696700,0
09/12/2008,1758.55,1775.47,1743.71,1767.13,19735900,0
09/15/2008,1713.28,1757.57,1705.46,1705.46,26978200,0
09/16/2008,1686.73,1739.16,1683.34,1720.81,31876300,0
09/17/2008,1697.99,1708.20,1632.45,1632.45,34020100,0
09/18/2008,1667.09,1704.22,1606.30,1697.42,38672900,0
09/19/2008,1768.09,1773.83,1718.23,1745.06,38982300,0
09/22/2008,1737.67,1743.34,1665.41,1665.94,18811600,0
09/23/2008,1675.62,1696.62,1645.58,1648.40,19741800,0
09/24/2008,1653.69,1677.86,1648.65,1661.33,18181700,0
09/25/2008,1675.46,1708.44,1668.71,1687.55,18463300,0
09/26/2008,1635.06,1677.65,1635.06,1672.04,19492000,0
09/29/2008,1631.52,1643.22,1496.15,1496.15,28081000,0
09/30/2008,1543.11,1597.73,1529.97,1584.60,23762400,0
10/01/2008,1581.71,1584.26,1547.99,1563.80,18993300,0
10/02/2008,1554.86,1554.86,1490.72,1491.11,21737500,0
10/03/2008,1512.69,1551.58,1469.00,1470.84,25014800,0
10/06/2008,1426.54,1440.19,1339.17,1411.28,35022500,0
10/07/2008,1426.03,1433.12,1329.98,1329.98,28258100,0
10/08/2008,1295.47,1386.34,1295.47,1330.61,35160700,0
10/09/2008,1353.59,1369.77,1261.54,1275.10,26223100,0
10/10/2008,1225.99,1317.48,1196.11,1267.58,41640900,0
10/13/2008,1337.31,1429.54,1318.86,1429.54,26656900,0
10/14/2008,1469.98,1470.99,1350.64,1364.59,29128500,0
10/15/2008,1347.65,1356.15,1244.23,1244.23,25401800,0
10/16/2008,1251.37,1312.97,1192.25,1312.97,33310400,0
10/17/2008,1285.36,1367.89,1278.95,1311.72,27110300,0
10/20/2008,1330.85,1352.76,1289.97,1352.76,20217500,0
10/21/2008,1329.62,1351.61,1281.73,1283.43,20998100,0
10/22/2008,1274.79,1284.85,1209.84,1237.09,25608100,0
10/23/2008,1239.07,1264.04,1177.17,1239.16,31047000,0
10/24/2008,1146.95,1229.00,1146.95,1202.27,26919400,0
10/27/2008,1182.33,1227.46,1167.70,1169.78,22244300,0
10/28/2008,1205.35,1297.57,1174.59,1297.57,27775400,0
10/29/2008,1294.48,1343.84,1272.19,1302.12,27487200,0
10/30/2008,1332.43,1344.21,1301.00,1333.94,25044200,0
10/31/2008,1321.06,1358.75,1306.02,1334.78,24371200,0
11/03/2008,1333.76,1346.85,1322.43,1334.75,17708800,0
11/04/2008,1363.73,1382.65,1342.30,1378.40,23063500,0
11/05/2008,1362.82,1365.28,1298.57,1299.98,20924100,0
11/06/2008,1278.80,1294.73,1235.85,1241.97,23678800,0
11/07/2008,1256.99,1279.42,1244.19,1271.62,18862300,0
11/10/2008,1299.21,1299.21,1237.12,1251.00,16749000,0
11/11/2008,1235.43,1249.35,1208.99,1225.59,19090800,0
11/12/2008,1202.52,1210.98,1164.93,1165.38,21208700,0
11/13/2008,1162.50,1240.93,1109.89,1240.93,30095500,0
11/14/2008,1205.92,1235.90,1176.28,1179.63,22437500,0
11/17/2008,1159.92,1187.98,1149.20,1151.96,18315400,0
11/18/2008,1159.26,1167.23,1113.25,1155.75,23492300,0
11/19/2008,1153.20,1168.53,1087.60,1087.60,23728800,0
11/20/2008,1075.84,1114.98,1035.25,1037.69,31476500,0
11/21/2008,1052.62,1085.57,1018.86,1083.34,30712800,0
11/24/2008,1109.08,1163.05,1096.55,1149.39,25536200,0
11/25/2008,1164.36,1164.60,1118.28,1142.58,24575100,0
11/26/2008,1129.50,1193.09,1126.95,1193.09,19800200,0
11/28/2008,1182.25,1185.99,1171.82,1185.75,7875800,0
12/01/2008,1156.53,1156.53,1091.16,1091.16,19044700,0
12/02/2008,1110.49,1132.93,1091.04,1130.00,20567300,0
12/03/2008,1101.87,1166.20,1101.63,1166.20,22401500,0
12/04/2008,1143.71,1168.65,1110.66,1127.75,20201100,0
12/05/2008,1116.24,1180.09,1096.09,1177.87,21777200,0
12/08/2008,1200.58,1237.18,1196.91,1225.06,22908100,0
12/09/2008,1205.70,1251.56,1202.14,1212.45,22464700,0
12/10/2008,1216.76,1236.53,1203.72,1222.38,19556000,0
12/11/2008,1210.80,1229.02,1176.11,1180.46,20181900,0
12/12/2008,1155.68,1212.00,1155.68,1206.65,18699000,0
12/15/2008,1204.83,1206.88,1167.45,1181.87,16778900,0
12/16/2008,1192.33,1244.81,1192.33,1243.49,21809600,0
12/17/2008,1223.87,1242.18,1211.46,1225.86,21113700,0
12/18/2008,1230.78,1234.14,1192.70,1204.69,20923200,0
12/19/2008,1216.54,1235.24,1210.91,1217.19,26514400,0
12/22/2008,1217.08,1217.08,1169.23,1189.15,16293200,0
12/23/2008,1197.47,1204.61,1175.84,1183.19,13310500,0
12/24/2008,1183.77,1187.98,1179.29,1184.30,4909900,0
12/26/2008,1189.28,1190.53,1178.68,1185.44,5927600,0
12/29/2008,1186.71,1188.05,1158.07,1173.15,11862400,0
12/30/2008,1180.12,1203.41,1177.92,1201.34,13741800,0
12/31/2008,1201.63,1223.46,1199.53,1211.65,15212200,0
01/02/2009,1212.24,1266.45,1208.91,1263.70,14384100,0
01/05/2009,1259.08,1274.11,1244.89,1262.52,18165800,0
01/06/2009,1273.93,1286.08,1265.53,1274.49,21376400,0
01/07/2009,1250.17,1256.34,1228.32,1238.60,20201700,0
01/08/2009,1233.20,1252.52,1223.81,1252.52,19681600,0
01/09/2009,1254.85,1254.85,1217.59,1223.01,19073900,0
01/12/2009,1223.85,1225.78,1188.21,1201.13,17635900,0
01/13/2009,1198.61,1219.05,1186.95,1202.65,19655700,0
01/14/2009,1183.72,1190.42,1157.89,1163.42,19199800,0
01/15/2009,1156.54,1192.45,1141.74,1183.52,25078700,0
01/16/2009,1201.54,1202.81,1167.34,1198.14,22350700,0
01/20/2009,1192.00,1195.89,1136.61,1136.61,19896100,0
01/21/2009,1154.95,1186.43,1142.33,1185.76,21200800,0
01/22/2009,1160.77,1187.71,1149.31,1168.08,22861900,0
01/23/2009,1149.20,1192.64,1144.41,1175.89,22108400,0
01/26/2009,1176.45,1202.94,1169.21,1184.56,18154000,0
01/27/2009,1189.80,1202.05,1184.42,1194.41,17841100,0
01/28/2009,1215.31,1245.98,1213.24,1235.91,21222500,0
01/29/2009,1216.93,1220.72,1198.76,1203.85,19321000,0
01/30/2009,1210.32,1216.46,1176.82,1180.25,20545900,0
02/02/2009,1170.19,1203.53,1167.49,1195.75,19870800,0
02/03/2009,1197.46,1218.91,1180.25,1215.66,20498400,0
02/04/2009,1215.63,1243.68,1210.98,1215.43,21970500,0
02/05/2009,1200.84,1250.14,1199.53,1245.11,25117000,0
02/06/2009,1247.43,1280.40,1243.86,1277.49,23895300,0
02/09/2009,1276.70,1286.81,1267.86,1281.65,19069400,0
02/10/2009,1269.34,1286.90,1223.54,1229.29,24433700,0
02/11/2009,1228.80,1239.92,1208.53,1227.05,22364500,0
02/12/2009,1208.89,1243.59,1204.38,1242.81,24282500,0
02/13/2009,1241.16,1250.11,1231.63,1236.85,19901900,0
02/17/2009,1201.42,1204.54,1180.43,1187.04,23352700,0
02/18/2009,1193.79,1204.56,1172.94,1188.77,20297100,0
02/19/2009,1197.09,1201.94,1166.52,1167.89,19910000,0
02/20/2009,1160.57,1183.36,1153.18,1172.71,25260400,0
02/23/2009,1176.23,1180.10,1126.58,1128.97,19777400,0
02/24/2009,1138.71,1176.52,1136.22,1171.45,23396600,0
02/25/2009,1160.59,1183.93,1142.83,1160.83,23453800,0
02/26/2009,1169.99,1174.77,1127.10,1127.10,23019900,0
02/27/2009,1110.94,1135.45,1110.94,1116.99,23932800,0
03/02/2009,1098.59,1116.22,1074.79,1076.67,20331100,0
03/03/2009,1087.74,1102.10,1072.42,1080.67,23388800,0
03/04/2009,1098.23,1124.67,1093.42,1110.30,23051800,0
03/05/2009,1094.45,1105.53,1072.51,1074.52,23258400,0
03/06/2009,1077.61,1088.04,1043.60,1064.70,24438200,0
03/09/2009,1054.93,1087.40,1040.41,1043.87,20371300,0
03/10/2009,1064.02,1112.44,1060.42,1112.44,23597300,0
03/11/2009,1119.25,1135.40,1106.72,1125.95,21690500,0
03/12/2009,1121.17,1167.19,1113.67,1164.71,23927700,0
03/13/2009,1167.45,1170.48,1149.59,1168.52,20221700,0
03/16/2009,1175.69,1177.33,1144.21,1145.45,20994600,0
03/17/2009,1149.27,1192.17,1148.80,1192.17,20732300,0
03/18/2009,1187.11,1225.16,1180.34,1206.96,27649500,0
03/19/2009,1219.87,1220.48,1196.20,1204.21,23235100,0
03/20/2009,1215.15,1220.50,1178.52,1187.18,23944700,0
03/23/2009,1213.12,1259.81,1203.85,1259.81,21725900,0
03/24/2009,1245.65,1255.10,1232.74,1234.34,20095300,0
03/25/2009,1243.44,1261.41,1206.52,1236.66,24311800,0
03/26/2009,1254.09,1281.30,1250.14,1281.30,25350500,0
03/27/2009,1263.62,1267.27,1248.87,1251.47,20716700,0
03/30/2009,1230.89,1231.48,1204.96,1220.81,20202000,0
03/31/2009,1232.59,1258.08,1231.52,1237.01,21574100,0
04/01/2009,1215.90,1255.03,1211.60,1252.51,22565800,0
04/02/2009,1274.41,1311.67,1269.91,1294.30,28336000,0
04/03/2009,1306.50,1316.71,1294.16,1316.16,21133800,0
04/06/2009,1301.43,1313.95,1286.95,1313.10,19980900,0
04/07/2009,1296.20,1296.35,1268.79,1275.42,18547000,0
04/08/2009,1289.70,1306.50,1280.29,1300.75,18379000,0
04/09/2009,1322.23,1341.77,1319.28,1340.28,21654500,0
04/13/2009,1333.72,1344.48,1322.94,1336.67,18245300,0
04/14/2009,1325.73,1336.35,1312.37,1322.31,22536500,0
04/15/2009,1311.15,1317.93,1295.10,1316.51,20426000,0
04/16/2009,1334.02,1358.71,1322.22,1352.98,23906200,0
04/17/2009,1347.37,1361.68,1339.13,1353.92,24184400,0
04/20/2009,1330.18,1333.72,1303.85,1309.37,30618500,0
04/21/2009,1303.87,1330.67,1303.73,1329.06,24229900,0
04/22/2009,1322.10,1362.84,1317.51,1335.72,26574800,0
04/23/2009,1340.77,1345.67,1321.42,1344.41,24635000,0
04/24/2009,1352.55,1379.38,1345.03,1373.28,25471500,0
04/27/2009,1359.88,1384.85,1357.39,1369.94,22037000,0
04/28/2009,1362.94,1378.56,1355.99,1361.92,20804100,0
04/29/2009,1373.30,1398.36,1370.52,1382.38,23857200,0
04/30/2009,1398.44,1418.77,1384.37,1394.33,28713000,0
05/01/2009,1396.22,1403.89,1382.90,1396.62,21659300,0
05/04/2009,1407.65,1428.02,1403.47,1427.96,25248000,0
05/05/2009,1423.88,1425.05,1408.29,1423.81,25382900,0
05/06/2009,1433.58,1435.80,1401.10,1423.85,29665100,0
05/07/2009,1429.97,1431.36,1377.55,1389.83,32993600,0
05/08/2009,1399.21,1411.27,1377.06,1394.16,32063100,0
05/11/2009,1375.05,1410.43,1369.36,1395.79,25434500,0
05/12/2009,1402.14,1402.14,1362.08,1377.40,24751500,0
05/13/2009,1364.43,1365.33,1339.82,1339.83,23564100,0
05/14/2009,1348.33,1369.31,1344.77,1359.67,21626200,0
05/15/2009,1355.55,1374.10,1351.13,1355.11,20575000,0
05/18/2009,1367.05,1392.73,1357.42,1392.73,20232500,0
05/19/2009,1387.20,1410.74,1379.88,1398.05,20763900,0
05/20/2009,1401.37,1423.13,1388.81,1393.72,22617800,0
05/21/2009,1378.83,1391.00,1353.53,1367.39,22066100,0
05/22/2009,1371.76,1379.88,1353.59,1363.17,16195200,0
05/26/2009,1351.13,1414.44,1350.95,1412.61,20956500,0
05/27/2009,1408.59,1428.81,1398.42,1401.88,21181000,0
05/28/2009,1411.42,1423.81,1389.76,1420.31,21890900,0
05/29/2009,1421.11,1435.57,1411.68,1435.57,24653100,0
06/01/2009,1451.37,1482.19,1446.97,1477.12,26003400,0
06/02/2009,1470.30,1493.80,1466.28,1480.31,26116900,0
06/03/2009,1472.25,1476.98,1459.59,1475.44,22469500,0
06/04/2009,1476.28,1493.66,1476.28,1492.74,24688400,0
06/05/2009,1503.78,1505.77,1479.22,1493.21,23105900,0
06/08/2009,1482.21,1499.96,1467.13,1488.49,19729800,0
06/09/2009,1495.04,1509.57,1489.22,1501.55,19729800,0
06/10/2009,1509.43,1509.43,1473.88,1495.27,23478700,0
06/11/2009,1494.07,1511.94,1493.16,1497.01,24638600,0
06/12/2009,1488.73,1489.97,1470.20,1489.97,20135600,0
06/15/2009,1472.77,1473.07,1445.30,1456.96,21547000,0
06/16/2009,1463.46,1469.16,1442.81,1443.25,22277000,0
06/17/2009,1449.00,1470.11,1439.38,1455.89,25231800,0
06/18/2009,1456.14,1464.04,1445.31,1453.80,20678300,0
06/19/2009,1465.88,1477.95,1460.45,1471.23,28644200,0
06/22/2009,1455.78,1459.10,1423.81,1426.61,23189700,0
06/23/2009,1427.68,1432.92,1413.54,1424.46,21524800,0
06/24/2009,1436.59,1458.23,1435.28,1447.06,21505700,0
06/25/2009,1438.75,1477.97,1434.97,1475.82,22279800,0
06/26/2009,1467.38,1483.57,1466.24,1480.20,39899400,0
06/29/2009,1483.66,1493.57,1468.98,1483.83,19814500,0
06/30/2009,1484.82,1493.37,1468.11,1477.25,20449800,0
07/01/2009,1486.50,1497.71,1479.67,1481.34,19710500,0
07/02/2009,1464.66,1465.18,1443.75,1446.28,19230700,0
07/06/2009,1435.40,1444.30,1424.61,1441.01,19705300,0
07/07/2009,1440.83,1443.06,1403.60,1404.78,20272400,0
07/08/2009,1412.54,1417.35,1394.87,1411.53,24675200,0
07/09/2009,1417.00,1423.44,1409.13,1414.98,18682800,0
07/10/2009,1409.55,1427.90,1405.58,1419.84,16580100,0
07/13/2009,1423.20,1447.70,1402.19,1447.70,18994100,0
07/14/2009,1444.59,1455.00,1439.57,1452.84,18569100,0
07/15/2009,1473.59,1501.41,1470.09,1500.98,25433400,0
07/16/2009,1495.40,1521.67,1494.57,1518.87,20727300,0
07/17/2009,1516.77,1527.26,1511.61,1527.26,18767600,0
07/20/2009,1534.39,1545.02,1529.45,1544.00,20463500,0
07/21/2009,1548.90,1553.01,1530.80,1553.01,22052300,0
07/22/2009,1552.63,1572.48,1551.16,1565.00,23063400,0
07/23/2009,1561.60,1605.09,1561.54,1601.52,30214300,0
07/24/2009,1579.25,1600.03,1576.51,1599.06,22329200,0
07/27/2009,1597.02,1602.28,1580.52,1599.31,21416900,0
07/28/2009,1590.77,1609.17,1583.27,1605.47,22068500,0
07/29/2009,1596.81,1602.49,1586.04,1599.61,20726500,0
07/30/2009,1614.11,1632.97,1606.72,1609.87,25256700,0
07/31/2009,1608.26,1619.67,1602.25,1603.36,30230100,0
08/03/2009,1619.24,1628.30,1611.60,1628.12,21557200,0
08/04/2009,1619.09,1633.16,1616.54,1628.49,22350100,0
08/05/2009,1631.75,1631.75,1604.09,1614.44,23535500,0
08/06/2009,1618.01,1623.25,1595.36,1600.29,24084000,0
08/07/2009,1620.74,1628.44,1609.54,1619.49,23239800,0
08/10/2009,1612.73,1619.02,1599.46,1610.43,18447000,0
08/11/2009,1603.68,1605.80,1587.40,1594.69,19155300,0
08/12/2009,1595.26,1634.12,1594.76,1619.59,21401900,0
08/13/2009,1628.37,1632.20,1611.24,1628.65,20843700,0
08/14/2009,1623.49,1624.47,1596.95,1611.58,19234100,0
08/17/2009,1583.29,1583.29,1563.14,1564.89,19241900,0
08/18/2009,1573.32,1588.89,1569.22,1586.50,17494200,0
08/19/2009,1568.41,1600.23,1566.44,1596.61,19777500,0
08/20/2009,1594.58,1618.12,1593.12,1614.22,19584700,0
08/21/2009,1620.47,1639.23,1615.12,1637.78,22591400,0
08/24/2009,1641.45,1648.18,1629.77,1634.78,20463700,0
08/25/2009,1640.42,1655.25,1635.38,1639.90,19369800,0
08/26/2009,1636.82,1648.77,1628.41,1637.00,20375600,0
08/27/2009,1636.13,1643.18,1611.73,1640.97,21405400,0
08/28/2009,1661.49,1668.01,1631.47,1643.24,23401800,0
08/31/2009,1628.21,1632.07,1616.52,1625.19,22562100,0
09/01/2009,1620.09,1648.27,1591.01,1595.84,27785700,0
09/02/2009,1588.09,1602.90,1586.55,1594.28,19743300,0
09/03/2009,1601.16,1607.15,1585.56,1605.98,18534580,0
09/04/2009,1609.63,1639.90,1606.47,1638.07,17221500,0
09/08/2009,1651.64,1655.62,1643.44,1654.81,20371800,0
09/09/2009,1655.92,1676.25,1648.92,1669.23,24939300,0
09/10/2009,1668.64,1686.27,1665.49,1686.16,24513300,0
09/11/2009,1684.84,1689.68,1674.14,1685.46,23180500,0
09/14/2009,1673.55,1693.76,1673.13,1693.76,21576000,0
09/15/2009,1691.28,1703.46,1688.46,1699.53,23729900,0
09/16/2009,1705.97,1724.67,1699.74,1723.73,27070800,0
09/17/2009,1721.58,1732.42,1714.33,1721.09,26157800,0
09/18/2009,1728.91,1731.87,1716.45,1725.24,30230100,0
09/21/2009,1717.37,1735.32,1714.10,1731.58,24088600,0
09/22/2009,1740.13,1740.13,1727.50,1734.09,24904800,0
09/23/2009,1739.93,1754.54,1722.99,1724.27,26832500,0
09/24/2009,1732.95,1734.92,1698.69,1709.76,26072800,0
09/25/2009,1696.99,1710.29,1690.68,1694.15,23639300,0
09/28/2009,1702.95,1733.79,1702.52,1724.59,18900300,0
09/29/2009,1724.20,1732.31,1709.28,1717.67,20629700,0
09/30/2009,1723.91,1731.44,1691.76,1718.99,26406600,0
10/01/2009,1710.50,1711.70,1666.41,1666.41,27081700,0
10/02/2009,1656.77,1676.22,1656.57,1662.49,24481100,0
10/05/2009,1668.70,1682.77,1660.37,1675.64,21562500,0
10/06/2009,1684.75,1712.59,1684.08,1705.25,24134500,0
10/07/2009,1701.40,1710.45,1698.63,1710.45,22209100,0
10/08/2009,1720.91,1732.11,1713.60,1717.79,23669500,0
10/09/2009,1713.47,1729.22,1710.58,1727.76,19368500,0
10/12/2009,1732.75,1742.18,1719.02,1729.63,17842800,0
10/13/2009,1729.16,1737.39,1722.68,1730.27,20201100,0
10/14/2009,1750.26,1756.25,1742.25,1754.26,23486200,0
10/15/2009,1747.81,1753.36,1742.89,1753.36,21400900,0
10/16/2009,1747.47,1747.47,1727.56,1739.32,22099500,0
10/19/2009,1741.43,1758.50,1732.02,1756.68,19704400,0
10/20/2009,1766.05,1766.72,1745.81,1756.19,21105800,0
10/21/2009,1754.71,1780.83,1750.91,1753.56,25656800,0
10/22/2009,1749.30,1767.58,1739.59,1763.15,22652300,0
10/23/2009,1774.05,1777.57,1749.03,1753.63,24419200,0
10/26/2009,1756.50,1778.48,1739.96,1746.75,23162100,0
10/27/2009,1746.99,1751.65,1715.11,1722.46,23846200,0
10/28/2009,1712.80,1719.82,1679.35,1682.06,27695700,0
10/29/2009,1694.27,1714.36,1688.68,1711.27,23013700,0
10/30/2009,1707.92,1712.93,1663.94,1667.13,26102800,0
11/02/2009,1667.06,1689.30,1652.44,1672.91,24083200,0
11/03/2009,1661.85,1679.42,1660.10,1679.20,20610500,0
11/04/2009,1687.12,1701.47,1678.17,1680.67,22175200,0
11/05/2009,1700.07,1722.93,1697.94,1721.09,22096900,0
11/06/2009,1709.82,1733.22,1709.44,1730.76,18291500,0
11/09/2009,1743.55,1768.41,1742.97,1768.40,20047000,0
11/10/2009,1765.52,1777.86,1763.89,1773.17,19972400,0
11/11/2009,1784.90,1793.52,1772.47,1782.95,18571900,0
11/12/2009,1784.69,1794.12,1769.64,1773.14,22123700,0
11/13/2009,1780.04,1793.17,1773.29,1788.61,18762200,0
11/16/2009,1794.88,1814.25,1793.63,1807.56,21050200,0
11/17/2009,1802.04,1812.21,1797.74,1812.21,18872400,0
11/18/2009,1807.11,1807.53,1789.66,1801.74,20635100,0
11/19/2009,1788.75,1789.00,1761.11,1773.19,19627600,0
11/20/2009,1760.54,1768.35,1758.00,1764.39,19627600,0
11/23/2009,1782.92,1801.22,1782.91,1792.94,18401700,0
11/24/2009,1791.54,1792.18,1776.10,1786.25,18584900,0
11/25/2009,1790.69,1795.27,1786.87,1793.67,13986100,0
11/27/2009,1743.39,1779.26,1742.20,1765.46,9719900,0
11/30/2009,1762.99,1770.87,1750.88,1767.43,19860500,0
12/01/2009,1782.85,1798.48,1782.85,1787.71,21513000,0
12/02/2009,1791.61,1805.97,1786.23,1790.82,20689200,0
12/03/2009,1795.25,1806.35,1781.76,1782.91,20016600,0
12/04/2009,1808.60,1815.60,1773.31,1791.91,23059500,0
12/07/2009,1791.35,1797.63,1779.47,1783.65,18789800,0
12/08/2009,1772.39,1786.04,1760.86,1772.73,19818000,0
12/09/2009,1770.05,1791.13,1759.34,1789.70,19062100,0
12/10/2009,1799.85,1808.23,1797.03,1799.37,19463700,0
12/11/2009,1808.84,1810.31,1784.82,1792.06,17544300,0
12/14/2009,1802.28,1810.75,1794.30,1809.09,18418900,0
12/15/2009,1801.58,1813.38,1793.60,1798.21,19469600,0
12/16/2009,1805.53,1814.49,1798.52,1800.82,20224400,0
12/17/2009,1791.46,1794.79,1777.08,1778.27,19048400,0
12/18/2009,1794.12,1808.26,1790.14,1807.36,28484100,0
12/21/2009,1818.39,1835.00,1818.39,1828.79,18088300,0
12/22/2009,1833.72,1841.64,1832.10,1839.51,17242000,0
12/23/2009,1842.65,1853.15,1839.12,1851.99,15829000,0
12/24/2009,1856.06,1869.90,1855.78,1869.84,6326500,0
12/28/2009,1874.71,1882.58,1868.14,1878.18,12321300,0
12/29/2009,1879.72,1881.06,1871.13,1872.02,11777100,0
12/30/2009,1872.63,1881.15,1869.60,1878.65,12352960,0
12/31/2009,1881.71,1882.46,1860.31,1860.31,12378200,0
01/04/2010,1882.69,1890.02,1881.63,1886.70,19313800,0
01/05/2010,1887.28,1891.33,1877.52,1888.43,23678600,0
